Entry,Entry name,Status,Protein names,Gene names,Organism,Length
Q96A98,TIP39_HUMAN,reviewed,Tuberoinfundibular peptide of 39 residues (TIP39) (Parathyroid hormone 2),PTH2 TIP39 TIPF39,Homo sapiens (Human),100
Q8TB96,TIP_HUMAN,reviewed,T-cell immunomodulatory protein (Protein TIP) (Integrin-alpha FG-GAP repeat-containing protein 1),ITFG1 TIP CDA08,Homo sapiens (Human),612
P20366,TKN1_HUMAN,reviewed,Protachykinin-1 (PPT) [Cleaved into: Substance P; Neurokinin A (NKA) (Neuromedin L) (Substance K); Neuropeptide K (NPK); Neuropeptide gamma; C-terminal-flanking peptide],TAC1 NKA NKNA TAC2,Homo sapiens (Human),129
Q86UU9,TKN4_HUMAN,reviewed,Tachykinin-4 (Preprotachykinin-C) (PPT-C) [Cleaved into: Endokinin-A (EKA); Endokinin-A/B (EKA/B); Endokinin-C (EKC)],TAC4,Homo sapiens (Human),113
Q9UHF0,TKNK_HUMAN,reviewed,Tachykinin-3 (ZNEUROK1) [Cleaved into: Neurokinin-B (NKB) (Neuromedin-K)],TAC3 NKNB UNQ585/PRO1155,Homo sapiens (Human),121
Q96CP7,TLCD1_HUMAN,reviewed,TLC domain-containing protein 1,TLCD1,Homo sapiens (Human),247
O43897,TLL1_HUMAN,reviewed,Tolloid-like protein 1 (EC 3.4.24.-),TLL1 TLL,Homo sapiens (Human),1013
Q9Y6L7,TLL2_HUMAN,reviewed,Tolloid-like protein 2 (EC 3.4.24.-),TLL2 KIAA0932,Homo sapiens (Human),1015
Q9BXR5,TLR10_HUMAN,reviewed,Toll-like receptor 10 (CD antigen CD290),TLR10 UNQ315/PRO358,Homo sapiens (Human),811
Q15399,TLR1_HUMAN,reviewed,Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281),TLR1 KIAA0012,Homo sapiens (Human),786
O60603,TLR2_HUMAN,reviewed,Toll-like receptor 2 (Toll/interleukin-1 receptor-like protein 4) (CD antigen CD282),TLR2 TIL4,Homo sapiens (Human),784
O15455,TLR3_HUMAN,reviewed,Toll-like receptor 3 (CD antigen CD283),TLR3,Homo sapiens (Human),904
O00206,TLR4_HUMAN,reviewed,Toll-like receptor 4 (hToll) (CD antigen CD284),TLR4,Homo sapiens (Human),839
O60602,TLR5_HUMAN,reviewed,Toll-like receptor 5 (Toll/interleukin-1 receptor-like protein 3),TLR5 TIL3,Homo sapiens (Human),858
Q9Y2C9,TLR6_HUMAN,reviewed,Toll-like receptor 6 (CD antigen CD286),TLR6,Homo sapiens (Human),796
Q9NYK1,TLR7_HUMAN,reviewed,Toll-like receptor 7,TLR7 UNQ248/PRO285,Homo sapiens (Human),1049
Q9NR97,TLR8_HUMAN,reviewed,Toll-like receptor 8 (CD antigen CD288),TLR8 UNQ249/PRO286,Homo sapiens (Human),1041
Q9NR96,TLR9_HUMAN,reviewed,Toll-like receptor 9 (CD antigen CD289),TLR9 UNQ5798/PRO19605,Homo sapiens (Human),1032
Q6UXF1,TM108_HUMAN,reviewed,Transmembrane protein 108,TMEM108 KIAA1690 UNQ1875/PRO4318,Homo sapiens (Human),575
Q9BVC6,TM109_HUMAN,reviewed,Transmembrane protein 109 (Mitsugumin-23) (Mg23),TMEM109,Homo sapiens (Human),243
Q4V9L6,TM119_HUMAN,reviewed,Transmembrane protein 119,TMEM119 PSEC0199 UNQ731/PRO1415,Homo sapiens (Human),283
A0AVI4,TM129_HUMAN,reviewed,Transmembrane protein 129,TMEM129,Homo sapiens (Human),362
Q8N3G9,TM130_HUMAN,reviewed,Transmembrane protein 130,TMEM130 UNQ719/PRO1383,Homo sapiens (Human),435
Q8IV31,TM139_HUMAN,reviewed,Transmembrane protein 139,TMEM139 UNQ1932/PRO4407,Homo sapiens (Human),216
Q6P9G4,TM154_HUMAN,reviewed,Transmembrane protein 154,TMEM154,Homo sapiens (Human),183
Q4W5P6,TM155_HUMAN,reviewed,Protein TMEM155,TMEM155,Homo sapiens (Human),130
Q8WZ71,TM158_HUMAN,reviewed,Transmembrane protein 158 (40 kDa BINP-binding protein) (p40BBP) (Ras-induced senescence protein 1),TMEM158 HBBP RIS1,Homo sapiens (Human),300
Q8NBL3,TM178_HUMAN,reviewed,Transmembrane protein 178,TMEM178 PSEC0131 UNQ5926/PRO19820,Homo sapiens (Human),297
Q6ZP80,TM182_HUMAN,reviewed,Transmembrane protein 182,TMEM182 UNQ6974/PRO21957,Homo sapiens (Human),229
Q8WZ59,TM190_HUMAN,reviewed,Transmembrane protein 190,TMEM190 MDAC1,Homo sapiens (Human),177
Q6UWW9,TM207_HUMAN,reviewed,Transmembrane protein 207,TMEM207 UNQ846/PRO1784,Homo sapiens (Human),146
A6NLX4,TM210_HUMAN,reviewed,Transmembrane protein 210,TMEM210,Homo sapiens (Human),147
A2RRL7,TM213_HUMAN,reviewed,Transmembrane protein 213,TMEM213,Homo sapiens (Human),107
A6NFC5,TM235_HUMAN,reviewed,Transmembrane protein 235,TMEM235,Homo sapiens (Human),223
Q9BX74,TM2D1_HUMAN,reviewed,TM2 domain-containing protein 1 (Beta-amyloid-binding protein) (hBBP),TM2D1 BBP,Homo sapiens (Human),207
Q9BX73,TM2D2_HUMAN,reviewed,TM2 domain-containing protein 2 (Beta-amyloid-binding protein-like protein 1) (BBP-like protein 1),TM2D2 BLP1,Homo sapiens (Human),214
Q9BRN9,TM2D3_HUMAN,reviewed,TM2 domain-containing protein 3 (Beta-amyloid-binding protein-like protein 2) (BBP-like protein 2),TM2D3 BLP2,Homo sapiens (Human),247
Q96HV5,TM41A_HUMAN,reviewed,Transmembrane protein 41A,TMEM41A UNQ168/PRO194,Homo sapiens (Human),264
Q9UK28,TM59L_HUMAN,reviewed,Transmembrane protein 59-like (Brain-specific membrane-anchored protein),TMEM59L BSMAP C19orf4,Homo sapiens (Human),342
Q9NS93,TM7S3_HUMAN,reviewed,Transmembrane 7 superfamily member 3 (Seven span transmembrane protein),TM7SF3,Homo sapiens (Human),570
Q8NBN3,TM87A_HUMAN,reviewed,Transmembrane protein 87A,TMEM87A PSEC0094,Homo sapiens (Human),555
Q96K49,TM87B_HUMAN,reviewed,Transmembrane protein 87B,TMEM87B,Homo sapiens (Human),555
O15321,TM9S1_HUMAN,reviewed,Transmembrane 9 superfamily member 1 (MP70 protein family member) (hMP70),TM9SF1,Homo sapiens (Human),606
Q99805,TM9S2_HUMAN,reviewed,Transmembrane 9 superfamily member 2 (p76),TM9SF2,Homo sapiens (Human),663
Q9HD45,TM9S3_HUMAN,reviewed,Transmembrane 9 superfamily member 3 (EP70-P-iso) (SM-11044-binding protein),TM9SF3 SMBP UNQ245/PRO282,Homo sapiens (Human),589
Q92544,TM9S4_HUMAN,reviewed,Transmembrane 9 superfamily member 4,TM9SF4 KIAA0255,Homo sapiens (Human),642
Q6UWJ1,TMCO3_HUMAN,reviewed,Transmembrane and coiled-coil domain-containing protein 3 (Putative LAG1-interacting protein),TMCO3 C13orf11 UNQ2419/PRO4976,Homo sapiens (Human),677
Q13445,TMED1_HUMAN,reviewed,Transmembrane emp24 domain-containing protein 1 (Interleukin-1 receptor-like 1 ligand) (Putative T1/ST2 receptor-binding protein) (p24 family protein gamma-1) (Tp24) (p24gamma1),TMED1 IL1RL1L IL1RL1LG,Homo sapiens (Human),227
Q15363,TMED2_HUMAN,reviewed,Transmembrane emp24 domain-containing protein 2 (Membrane protein p24A) (p24) (p24 family protein beta-1) (p24beta1),TMED2 RNP24,Homo sapiens (Human),201
Q9Y3Q3,TMED3_HUMAN,reviewed,Transmembrane emp24 domain-containing protein 3 (Membrane protein p24B) (p24 family protein gamma-4) (p24gamma4) (p26),TMED3 C15orf22 UNQ5357/PRO1078,Homo sapiens (Human),217
Q7Z7H5,TMED4_HUMAN,reviewed,Transmembrane emp24 domain-containing protein 4 (Endoplasmic reticulum stress-response protein 25) (ERS25) (GMP25iso) (Putative NF-kappa-B-activating protein 156) (p24 family protein alpha-3) (p24alpha3),TMED4 ERS25,Homo sapiens (Human),227
Q9Y3A6,TMED5_HUMAN,reviewed,Transmembrane emp24 domain-containing protein 5 (p24 family protein gamma-2) (p24gamma2) (p28),TMED5 CGI-100 UNQ397/PRO733,Homo sapiens (Human),229
Q8WW62,TMED6_HUMAN,reviewed,Transmembrane emp24 domain-containing protein 6 (p24 family protein gamma-5) (p24gamma5),TMED6 UNQ9146/PRO34237,Homo sapiens (Human),240
Q9Y3B3,TMED7_HUMAN,reviewed,Transmembrane emp24 domain-containing protein 7 (p24 family protein gamma-3) (p24gamma3) (p27),TMED7 CGI-109,Homo sapiens (Human),224
Q9BVK6,TMED9_HUMAN,reviewed,Transmembrane emp24 domain-containing protein 9 (GMP25) (Glycoprotein 25L2) (p24 family protein alpha-2) (p24alpha2) (p25),TMED9 GP25L2,Homo sapiens (Human),235
P49755,TMEDA_HUMAN,reviewed,Transmembrane emp24 domain-containing protein 10 (21 kDa transmembrane-trafficking protein) (S31III125) (S31I125) (Tmp-21-I) (Transmembrane protein Tmp21) (p23) (p24 family protein delta-1) (p24delta1) (p24delta),TMED10 TMP21,Homo sapiens (Human),219
Q9P0T7,TMEM9_HUMAN,reviewed,Transmembrane protein 9 (Dermal papilla-derived protein 4),TMEM9 DERP4 HSPC186 PSEC0012 UNQ631/PRO1248,Homo sapiens (Human),183
O14669,TMG2_HUMAN,reviewed,Transmembrane gamma-carboxyglutamic acid protein 2 (Proline-rich gamma-carboxyglutamic acid protein 2) (Proline-rich Gla protein 2),PRRG2 PRGP2 TMG2,Homo sapiens (Human),202
Q9BZD6,TMG4_HUMAN,reviewed,Transmembrane gamma-carboxyglutamic acid protein 4 (Proline-rich gamma-carboxyglutamic acid protein 4) (Proline-rich Gla protein 4),PRRG4 PRGP4 TMG4,Homo sapiens (Human),226
Q8NEW7,TMIE_HUMAN,reviewed,Transmembrane inner ear expressed protein,TMIE,Homo sapiens (Human),156
Q6UXZ0,TMIG1_HUMAN,reviewed,Transmembrane and immunoglobulin domain-containing protein 1,TMIGD1 TMIGD UNQ9372/PRO34164,Homo sapiens (Human),262
Q96BF3,TMIG2_HUMAN,reviewed,Transmembrane and immunoglobulin domain-containing protein 2,TMIGD2 UNQ3059/PRO9879,Homo sapiens (Human),282
Q86YD3,TMM25_HUMAN,reviewed,Transmembrane protein 25,TMEM25 UNQ2531/PRO6030,Homo sapiens (Human),366
Q9HBJ8,TMM27_HUMAN,reviewed,Collectrin (Transmembrane protein 27),TMEM27 UNQ679/PRO1312,Homo sapiens (Human),222
Q8NDY8,TMM52_HUMAN,reviewed,Transmembrane protein 52,TMEM52 UNQ3048/PRO9864,Homo sapiens (Human),209
Q9BXS4,TMM59_HUMAN,reviewed,Transmembrane protein 59 (Liver membrane-bound protein),TMEM59 C1orf8 HSPC001 UNQ169/PRO195,Homo sapiens (Human),323
Q6P7N7,TMM81_HUMAN,reviewed,Transmembrane protein 81,TMEM81 UNQ2788/PRO7178,Homo sapiens (Human),255
A2RUT3,TMM89_HUMAN,reviewed,Transmembrane protein 89,TMEM89,Homo sapiens (Human),159
Q9HCN3,TMM8A_HUMAN,reviewed,Transmembrane protein 8A (Protein M83) (Transmembrane protein 6) (Transmembrane protein 8),TMEM8A TMEM6 TMEM8,Homo sapiens (Human),771
Q6UXU6,TMM92_HUMAN,reviewed,Transmembrane protein 92,TMEM92 UNQ5801/PRO19608,Homo sapiens (Human),159
Q3KNT9,TMM95_HUMAN,reviewed,Transmembrane protein 95,TMEM95 UNQ9390/PRO34281,Homo sapiens (Human),176
Q8N816,TMM99_HUMAN,reviewed,Transmembrane protein 99,TMEM99,Homo sapiens (Human),258
Q9NQ34,TMM9B_HUMAN,reviewed,Transmembrane protein 9B,TMEM9B C11orf15 UNQ712/PRO1375,Homo sapiens (Human),198
Q86WS5,TMPSC_HUMAN,reviewed,Transmembrane protease serine 12 (EC 3.4.21.-),TMPRSS12,Homo sapiens (Human),348
Q9H3N1,TMX1_HUMAN,reviewed,Thioredoxin-related transmembrane protein 1 (Thioredoxin domain-containing protein 1) (Transmembrane Trx-related protein),TMX1 TMX TXNDC TXNDC1 PSEC0085 UNQ235/PRO268,Homo sapiens (Human),280
Q9Y320,TMX2_HUMAN,reviewed,Thioredoxin-related transmembrane protein 2 (Cell proliferation-inducing gene 26 protein) (Thioredoxin domain-containing protein 14),TMX2 TXNDC14 CGI-31 My009 PIG26 PSEC0045 UNQ237/PRO270,Homo sapiens (Human),296
Q96JJ7,TMX3_HUMAN,reviewed,Protein disulfide-isomerase TMX3 (EC 5.3.4.1) (Thioredoxin domain-containing protein 10) (Thioredoxin-related transmembrane protein 3),TMX3 KIAA1830 TXNDC10,Homo sapiens (Human),454
Q9H1E5,TMX4_HUMAN,reviewed,Thioredoxin-related transmembrane protein 4 (Thioredoxin domain-containing protein 13),TMX4 KIAA1162 TXNDC13 PSEC0095 UNQ475/PRO938,Homo sapiens (Human),349
O95407,TNF6B_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 6B (Decoy receptor 3) (DcR3) (Decoy receptor for Fas ligand) (M68),TNFRSF6B DCR3 TR6 UNQ186/PRO212,Homo sapiens (Human),300
P01374,TNFB_HUMAN,reviewed,Lymphotoxin-alpha (LT-alpha) (TNF-beta) (Tumor necrosis factor ligand superfamily member 1),LTA TNFB TNFSF1,Homo sapiens (Human),205
Q9Y6Q6,TNR11_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 11A (Osteoclast differentiation factor receptor) (ODFR) (Receptor activator of NF-KB) (CD antigen CD265),TNFRSF11A RANK,Homo sapiens (Human),616
Q9NP84,TNR12_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 12A (Fibroblast growth factor-inducible immediate-early response protein 14) (FGF-inducible 14) (Tweak-receptor) (TweakR) (CD antigen CD266),TNFRSF12A FN14,Homo sapiens (Human),129
Q92956,TNR14_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 14 (Herpes virus entry mediator A) (Herpesvirus entry mediator A) (HveA) (Tumor necrosis factor receptor-like 2) (TR2) (CD antigen CD270),TNFRSF14 HVEA HVEM UNQ329/PRO509,Homo sapiens (Human),283
P08138,TNR16_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 16 (Gp80-LNGFR) (Low affinity neurotrophin receptor p75NTR) (Low-affinity nerve growth factor receptor) (NGF receptor) (p75 ICD) (CD antigen CD271),NGFR TNFRSF16,Homo sapiens (Human),427
Q9Y5U5,TNR18_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 18 (Activation-inducible TNFR family receptor) (Glucocorticoid-induced TNFR-related protein) (CD antigen CD357),TNFRSF18 AITR GITR UNQ319/PRO364,Homo sapiens (Human),241
Q9NS68,TNR19_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 19 (TRADE) (Toxicity and JNK inducer),TNFRSF19 TAJ TROY UNQ1888/PRO4333,Homo sapiens (Human),423
P19438,TNR1A_HUMAN,reviewed,"Tumor necrosis factor receptor superfamily member 1A (Tumor necrosis factor receptor 1) (TNF-R1) (Tumor necrosis factor receptor type I) (TNF-RI) (TNFR-I) (p55) (p60) (CD antigen CD120a) [Cleaved into: Tumor necrosis factor receptor superfamily member 1A, membrane form; Tumor necrosis factor-binding protein 1 (TBPI)]",TNFRSF1A TNFAR TNFR1,Homo sapiens (Human),455
P20333,TNR1B_HUMAN,reviewed,"Tumor necrosis factor receptor superfamily member 1B (Tumor necrosis factor receptor 2) (TNF-R2) (Tumor necrosis factor receptor type II) (TNF-RII) (TNFR-II) (p75) (p80 TNF-alpha receptor) (CD antigen CD120b) (Etanercept) [Cleaved into: Tumor necrosis factor receptor superfamily member 1b, membrane form; Tumor necrosis factor-binding protein 2 (TBP-2) (TBPII)]",TNFRSF1B TNFBR TNFR2,Homo sapiens (Human),461
O75509,TNR21_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 21 (Death receptor 6) (CD antigen CD358),TNFRSF21 DR6 UNQ437/PRO868,Homo sapiens (Human),655
Q93038,TNR25_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 25 (Apo-3) (Apoptosis-inducing receptor AIR) (Apoptosis-mediating receptor DR3) (Apoptosis-mediating receptor TRAMP) (Death receptor 3) (Lymphocyte-associated receptor of death) (LARD) (Protein WSL) (Protein WSL-1),TNFRSF25 APO3 DDR3 DR3 TNFRSF12 WSL WSL1 UNQ455/PRO779,Homo sapiens (Human),417
P36941,TNR3_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 3 (Lymphotoxin-beta receptor) (Tumor necrosis factor C receptor) (Tumor necrosis factor receptor 2-related protein) (Tumor necrosis factor receptor type III) (TNF-RIII) (TNFR-III),LTBR D12S370 TNFCR TNFR3 TNFRSF3,Homo sapiens (Human),435
P43489,TNR4_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 4 (ACT35 antigen) (OX40L receptor) (TAX transcriptionally-activated glycoprotein 1 receptor) (CD antigen CD134),TNFRSF4 TXGP1L,Homo sapiens (Human),277
P25942,TNR5_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 5 (B-cell surface antigen CD40) (Bp50) (CD40L receptor) (CDw40) (CD antigen CD40),CD40 TNFRSF5,Homo sapiens (Human),277
P25445,TNR6_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 6 (Apo-1 antigen) (Apoptosis-mediating surface antigen FAS) (FASLG receptor) (CD antigen CD95),FAS APT1 FAS1 TNFRSF6,Homo sapiens (Human),335
P28908,TNR8_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 8 (CD30L receptor) (Ki-1 antigen) (Lymphocyte activation antigen CD30) (CD antigen CD30),TNFRSF8 CD30 D1S166E,Homo sapiens (Human),595
Q07011,TNR9_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 9 (4-1BB ligand receptor) (CDw137) (T-cell antigen 4-1BB homolog) (T-cell antigen ILA) (CD antigen CD137),TNFRSF9 CD137 ILA,Homo sapiens (Human),255
O14656,TOR1A_HUMAN,reviewed,Torsin-1A (Dystonia 1 protein) (Torsin family 1 member A),TOR1A DQ2 DYT1,Homo sapiens (Human),332
O14657,TOR1B_HUMAN,reviewed,Torsin-1B (Torsin family 1 member B),TOR1B DQ1 FKSG18,Homo sapiens (Human),336
Q5JU69,TOR2A_HUMAN,reviewed,Torsin-2A (Torsin family 2 member A) (Torsin-related protein 1),TOR2A TORP1 UNQ6408/PRO21181,Homo sapiens (Human),321
Q8N2E6,TOR2X_HUMAN,reviewed,Prosalusin (Torsin family 2 member A) (Torsin-2A) [Cleaved into: Salusin-alpha; Salusin-beta],TOR2A HEMBA1005096 PSEC0218,Homo sapiens (Human),242
Q9H497,TOR3A_HUMAN,reviewed,Torsin-3A (ATP-dependent interferon-responsive protein) (Torsin family 3 member A),TOR3A ADIR,Homo sapiens (Human),397
P00750,TPA_HUMAN,reviewed,Tissue-type plasminogen activator (t-PA) (t-plasminogen activator) (tPA) (EC 3.4.21.68) (Alteplase) (Reteplase) [Cleaved into: Tissue-type plasminogen activator chain A; Tissue-type plasminogen activator chain B],PLAT,Homo sapiens (Human),562
Q13641,TPBG_HUMAN,reviewed,Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1),TPBG 5T4,Homo sapiens (Human),420
P40238,TPOR_HUMAN,reviewed,Thrombopoietin receptor (TPO-R) (Myeloproliferative leukemia protein) (Proto-oncogene c-Mpl) (CD antigen CD110),MPL TPOR,Homo sapiens (Human),635
P40225,TPO_HUMAN,reviewed,Thrombopoietin (C-mpl ligand) (ML) (Megakaryocyte colony-stimulating factor) (Megakaryocyte growth and development factor) (MGDF) (Myeloproliferative leukemia virus oncogene ligand),THPO MGDF,Homo sapiens (Human),353
O14773,TPP1_HUMAN,reviewed,Tripeptidyl-peptidase 1 (TPP-1) (EC 3.4.14.9) (Cell growth-inhibiting gene 1 protein) (Lysosomal pepstatin-insensitive protease) (LPIC) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase I) (TPP-I),TPP1 CLN2 GIG1 UNQ267/PRO304,Homo sapiens (Human),563
Q9BX59,TPSNR_HUMAN,reviewed,Tapasin-related protein (TAPASIN-R) (TAP-binding protein-like) (TAP-binding protein-related protein) (TAPBP-R) (Tapasin-like),TAPBPL,Homo sapiens (Human),468
O15533,TPSN_HUMAN,reviewed,Tapasin (TPN) (TPSN) (NGS-17) (TAP-associated protein) (TAP-binding protein),TAPBP NGS17 TAPA,Homo sapiens (Human),448
O00220,TR10A_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 10A (Death receptor 4) (TNF-related apoptosis-inducing ligand receptor 1) (TRAIL receptor 1) (TRAIL-R1) (CD antigen CD261),TNFRSF10A APO2 DR4 TRAILR1,Homo sapiens (Human),468
O14763,TR10B_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 10B (Death receptor 5) (TNF-related apoptosis-inducing ligand receptor 2) (TRAIL receptor 2) (TRAIL-R2) (CD antigen CD262),TNFRSF10B DR5 KILLER TRAILR2 TRICK2 ZTNFR9 UNQ160/PRO186,Homo sapiens (Human),440
O14798,TR10C_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 10C (Antagonist decoy receptor for TRAIL/Apo-2L) (Decoy TRAIL receptor without death domain) (Decoy receptor 1) (DcR1) (Lymphocyte inhibitor of TRAIL) (TNF-related apoptosis-inducing ligand receptor 3) (TRAIL receptor 3) (TRAIL-R3) (TRAIL receptor without an intracellular domain) (CD antigen CD263),TNFRSF10C DCR1 LIT TRAILR3 TRID UNQ321/PRO366,Homo sapiens (Human),259
Q9UBN6,TR10D_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 10D (Decoy receptor 2) (DcR2) (TNF-related apoptosis-inducing ligand receptor 4) (TRAIL receptor 4) (TRAIL-R4) (TRAIL receptor with a truncated death domain) (CD antigen CD264),TNFRSF10D DCR2 TRAILR4 TRUNDD UNQ251/PRO288,Homo sapiens (Human),386
O00300,TR11B_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 11B (Osteoclastogenesis inhibitory factor) (Osteoprotegerin),TNFRSF11B OCIF OPG,Homo sapiens (Human),401
Q969Z4,TR19L_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member 19L (Receptor expressed in lymphoid tissues),RELT TNFRSF19L,Homo sapiens (Human),430
P07204,TRBM_HUMAN,reviewed,Thrombomodulin (TM) (Fetomodulin) (CD antigen CD141),THBD THRM,Homo sapiens (Human),575
O43280,TREA_HUMAN,reviewed,"Trehalase (EC 3.2.1.28) (Alpha,alpha-trehalase) (Alpha,alpha-trehalose glucohydrolase)",TREH TREA,Homo sapiens (Human),583
Q9NP99,TREM1_HUMAN,reviewed,Triggering receptor expressed on myeloid cells 1 (TREM-1) (Triggering receptor expressed on monocytes 1) (CD antigen CD354),TREM1,Homo sapiens (Human),234
Q9NZC2,TREM2_HUMAN,reviewed,Triggering receptor expressed on myeloid cells 2 (TREM-2) (Triggering receptor expressed on monocytes 2),TREM2,Homo sapiens (Human),230
P02787,TRFE_HUMAN,reviewed,Serotransferrin (Transferrin) (Beta-1 metal-binding globulin) (Siderophilin),TF PRO1400,Homo sapiens (Human),698
P02788,TRFL_HUMAN,reviewed,Lactotransferrin (Lactoferrin) (EC 3.4.21.-) (Talalactoferrin) [Cleaved into: Kaliocin-1; Lactoferroxin-A; Lactoferroxin-B; Lactoferroxin-C],LTF LF,Homo sapiens (Human),710
P08582,TRFM_HUMAN,reviewed,Melanotransferrin (Melanoma-associated antigen p97) (CD antigen CD228),MFI2 MAP97,Homo sapiens (Human),738
P20396,TRH_HUMAN,reviewed,Prothyroliberin [Cleaved into: Thyroliberin (Protirelin) (TSH-releasing factor) (Thyrotropin-releasing factor) (TRF) (Thyrotropin-releasing hormone) (TRH)],TRH,Homo sapiens (Human),242
Q7L0X0,TRIL_HUMAN,reviewed,TLR4 interactor with leucine rich repeats (Leucine-rich repeat-containing protein KIAA0644),TRIL KIAA0644,Homo sapiens (Human),811
Q86YW5,TRML1_HUMAN,reviewed,Trem-like transcript 1 protein (TLT-1) (Triggering receptor expressed on myeloid cells-like protein 1),TREML1 TLT1 UNQ1825/PRO3438,Homo sapiens (Human),311
Q5T2D2,TRML2_HUMAN,reviewed,Trem-like transcript 2 protein (TLT-2) (Triggering receptor expressed on myeloid cells-like protein 2),TREML2 C6orf76 TLT2 UNQ6268/PRO20473,Homo sapiens (Human),321
Q6UXN2,TRML4_HUMAN,reviewed,Trem-like transcript 4 protein (TLT-4) (Triggering receptor expressed on myeloid cells-like protein 4),TREML4 TLT4 UNQ9425/PRO34675,Homo sapiens (Human),200
P07477,TRY1_HUMAN,reviewed,Trypsin-1 (EC 3.4.21.4) (Beta-trypsin) (Cationic trypsinogen) (Serine protease 1) (Trypsin I) [Cleaved into: Alpha-trypsin chain 1; Alpha-trypsin chain 2],PRSS1 TRP1 TRY1 TRYP1,Homo sapiens (Human),247
P07478,TRY2_HUMAN,reviewed,Trypsin-2 (EC 3.4.21.4) (Anionic trypsinogen) (Serine protease 2) (Trypsin II),PRSS2 TRY2 TRYP2,Homo sapiens (Human),247
P35030,TRY3_HUMAN,reviewed,Trypsin-3 (EC 3.4.21.4) (Brain trypsinogen) (Mesotrypsinogen) (Serine protease 3) (Serine protease 4) (Trypsin III) (Trypsin IV),PRSS3 PRSS4 TRY3 TRY4,Homo sapiens (Human),304
Q8NHM4,TRY6_HUMAN,reviewed,Putative trypsin-6 (EC 3.4.21.4) (Trypsinogen C),TRY6 T6,Homo sapiens (Human),247
Q15661,TRYB1_HUMAN,reviewed,Tryptase alpha/beta-1 (Tryptase-1) (EC 3.4.21.59) (Tryptase I) (Tryptase alpha-1),TPSAB1 TPS1 TPS2 TPSB1,Homo sapiens (Human),275
P20231,TRYB2_HUMAN,reviewed,Tryptase beta-2 (Tryptase-2) (EC 3.4.21.59) (Tryptase II),TPSB2 TPS2,Homo sapiens (Human),275
Q9BZJ3,TRYD_HUMAN,reviewed,Tryptase delta (EC 3.4.21.59) (Delta-tryptase) (HmMCP-3-like tryptase III) (Mast cell mMCP-7-like) (Tryptase-3),TPSD1,Homo sapiens (Human),242
Q9NRR2,TRYG1_HUMAN,reviewed,Tryptase gamma (EC 3.4.21.-) (Serine protease 31) (Transmembrane tryptase) [Cleaved into: Tryptase gamma light chain; Tryptase gamma heavy chain],TPSG1 PRSS31 TMT,Homo sapiens (Human),321
Q7RTX1,TS1R1_HUMAN,reviewed,Taste receptor type 1 member 1 (G-protein coupled receptor 70),TAS1R1 GPR70 T1R1 TR1 GM148,Homo sapiens (Human),841
Q8TE23,TS1R2_HUMAN,reviewed,Taste receptor type 1 member 2 (G-protein coupled receptor 71) (Sweet taste receptor T1R2),TAS1R2 GPR71 T1R2 TR2,Homo sapiens (Human),839
Q7RTX0,TS1R3_HUMAN,reviewed,Taste receptor type 1 member 3 (Sweet taste receptor T1R3),TAS1R3 T1R3 TR3,Homo sapiens (Human),852
Q8WU66,TSEAR_HUMAN,reviewed,Protein TSPEAR (Thrombospondin-type laminin G domain and EAR repeat-containing protein) (TSP-EAR),TSPEAR C21orf29,Homo sapiens (Human),669
P98066,TSG6_HUMAN,reviewed,Tumor necrosis factor-inducible gene 6 protein (Hyaluronate-binding protein) (TNF-stimulated gene 6 protein) (TSG-6) (Tumor necrosis factor alpha-induced protein 6) (TNF alpha-induced protein 6),TNFAIP6 TSG6,Homo sapiens (Human),277
P01222,TSHB_HUMAN,reviewed,Thyrotropin subunit beta (Thyroid-stimulating hormone subunit beta) (TSH-B) (TSH-beta) (Thyrotropin beta chain) (Thyrotropin alfa),TSHB,Homo sapiens (Human),138
